time_lsl,value
7105.9472753535,"{""seq"":292,""fs"":130,""type"":""ecg"",""device"":""H10"",""n"":73,""uV"":[-4,-26,-4,-12,-14,7,-9,7,12,2,31,14,21,36,14,33,26,21,38,7,14,7,-21,-7,-28,-26,-19,-45,-28,-33,-40,-24,-45,-28,-26,-43,-19,-36,-31,-16,-38,-19,-26,-36,-16,-38,-26,-21,-38,-19,-40,-36,-21,-45,-26,-33,-43,-24,-45,-31,-26,-45,-24,-40,-38,-21,-45,-28,-38,-50,-31,-52,-33],""t_device"":1756822462.161727}"
7106.1052993115,"{""seq"":561,""mG"":[[-939,90,142],[-944,88,140],[-941,86,137],[-938,85,138],[-939,86,140],[-939,88,137],[-938,87,140],[-937,87,137],[-938,88,138],[-939,88,135],[-940,87,139],[-943,87,143],[-941,86,140],[-938,86,142],[-939,87,141],[-937,86,141],[-938,86,140],[-940,86,140]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822462.312155}"
7106.1058056035,"{""type"":""acc"",""fs"":50,""seq"":562,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822462.672155,""mG"":[[-941,85,139],[-940,86,135],[-939,87,136],[-939,86,138],[-937,87,139],[-938,86,139],[-939,85,136],[-940,86,135],[-941,85,135],[-939,86,137],[-937,87,137],[-937,87,137],[-938,87,138],[-939,88,139],[-940,88,136],[-937,87,137],[-939,87,140],[-943,86,138]]}"
7106.490686561499,"{""type"":""ecg"",""fs"":130,""n"":73,""uV"":[-12,-24,-9,-33,-36,-24,-45,-26,-33,-48,-26,-48,-36,-31,-50,-33,-65,9,281,510,467,132,-79,-36,-57,-86,-67,-74,-65,-79,-67,-50,-77,-50,-50,-62,-40,-57,-43,-31,-45,-19,-28,-24,-2,-16,7,7,2,28,12,24,31,9,28,7,-4,4,-28,-19,-28,-43,-21,-40,-31,-21,-43,-21,-36,-36,-19,-40,-21],""t_device"":1756822462.703661,""seq"":293,""device"":""H10""}"
7106.8189656039995,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822463.031641,""range_g"":4,""device"":""H10"",""seq"":564,""mG"":[[-941,85,134],[-940,82,138],[-937,85,141],[-939,86,142],[-937,87,135],[-934,88,132],[-937,88,139],[-943,87,137],[-943,85,136],[-940,85,136],[-941,86,136],[-939,88,136],[-937,88,137],[-937,88,139],[-937,87,136],[-938,86,137],[-940,86,139],[-944,86,142]]}"
7106.822622436999,"{""type"":""acc"",""fs"":50,""seq"":565,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822463.391641,""mG"":[[-944,85,137],[-937,86,141],[-936,86,140],[-935,87,140],[-939,86,136],[-941,86,138],[-941,86,137],[-941,86,137],[-940,87,138],[-938,86,137],[-939,87,140],[-938,86,139],[-937,86,139],[-941,86,138],[-940,86,140],[-941,86,139],[-939,86,140],[-939,86,140]]}"
7106.824176979,"{""device"":""H10"",""type"":""hr"",""t_device"":1756822463.0392962,""bpm"":70,""seq"":166}"
7106.824427395,"{""type"":""rr"",""ms"":831,""seq"":200,""te"":1756822434.1433303,""device"":""H10"",""t_device"":1756822463.0392962}"
7107.163269729001,"{""type"":""ecg"",""fs"":130,""n"":73,""t_device"":1756822463.2721891,""uV"":[-21,-36,-12,-31,-21,-12,-36,-14,-21,-24,-9,-33,-14,-14,-33,-12,-28,-19,-14,-40,-19,-28,-36,-16,-38,-24,-26,-40,-19,-38,-36,-26,-48,-24,-26,-21,0,-33,-24,-26,-43,-19,-38,-36,-24,-48,-28,-40,-45,-26,-65,-55,74,344,532,322,4,-77,-65,-74,-105,-89,-69,-103,-81,-72,-89,-65,-81,-74,-55,-74,-50],""device"":""H10"",""seq"":294}"
7107.57324652,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822463.7215738,""range_g"":4,""device"":""H10"",""seq"":567,""mG"":[[-937,87,140],[-938,87,141],[-939,87,136],[-938,86,139],[-939,86,142],[-944,86,137],[-940,83,137],[-939,82,140],[-935,83,144],[-940,85,140],[-938,84,134],[-934,86,138],[-938,86,143],[-943,84,142],[-941,84,140],[-940,84,139],[-938,86,141],[-938,86,142]]}"
7107.573895269999,"{""type"":""acc"",""fs"":50,""seq"":568,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822464.0815737,""mG"":[[-936,87,142],[-937,86,142],[-939,86,141],[-939,87,141],[-938,85,144],[-942,86,145],[-939,85,139],[-937,85,144],[-938,86,143],[-938,86,145],[-937,85,145],[-936,85,143],[-938,85,144],[-938,84,143],[-937,85,143],[-938,86,144],[-936,87,142],[-936,86,142]]}"
7107.60443777,"{""seq"":295,""fs"":130,""device"":""H10"",""type"":""ecg"",""n"":73,""uV"":[-57,-60,-33,-52,-33,-28,-43,-16,-28,-21,-4,-26,-7,-14,-21,-4,-36,-33,-40,-69,-55,-79,-81,-69,-91,-74,-84,-84,-60,-89,-77,-69,-89,-65,-79,-79,-72,-101,-77,-79,-89,-67,-91,-79,-77,-103,-89,-108,-110,-105,-132,-113,-130,-149,-125,-144,-134,-130,-149,-127,-142,-142,-130,-151,-132,-137,-142,-108,-125,-127,-134,-156,-132],""t_device"":1756822463.81377}"
7107.809547811999,"{""device"":""H10"",""type"":""hr"",""seq"":167,""bpm"":70,""t_device"":1756822464.0200028}"
7107.809900853999,"{""ms"":849,""te"":1756822434.9923303,""device"":""H10"",""type"":""rr"",""t_device"":1756822464.0200028,""seq"":201}"
7108.184972812,"{""type"":""ecg"",""fs"":130,""seq"":296,""n"":73,""device"":""H10"",""t_device"":1756822464.381713,""uV"":[-146,-149,-132,-154,-137,-146,-151,-122,-146,-144,-139,-62,228,411,236,-69,-166,-96,-137,-171,-118,-139,-139,-118,-130,-105,-110,-108,-86,-103,-77,-77,-84,-52,-65,-48,-31,-45,-16,-19,-12,12,-7,16,16,7,33,9,14,16,-12,0,-21,-28,-9,-31,-12,-12,-21,4,-9,0,14,-2,21,12,12,31,7,24,26,7,26]}"
7108.263116437,"{""type"":""acc"",""fs"":50,""seq"":570,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822464.470797,""mG"":[[-937,85,144],[-937,86,143],[-937,85,143],[-936,85,142],[-935,85,141],[-934,86,141],[-936,86,140],[-937,86,140],[-936,86,141],[-938,85,142],[-940,86,140],[-939,83,141],[-937,82,142],[-936,85,144],[-941,86,138],[-937,83,135],[-937,85,141],[-940,85,143]]}"
7108.2637571449995,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822464.830797,""range_g"":4,""device"":""H10"",""seq"":571,""mG"":[[-941,84,142],[-942,85,142],[-939,84,143],[-939,84,142],[-940,86,141],[-938,88,141],[-937,87,141],[-938,88,139],[-936,88,140],[-938,88,144],[-942,88,141],[-939,87,143],[-936,88,144],[-938,88,144],[-938,88,142],[-937,87,141],[-938,86,140],[-939,85,139]]}"
7108.812459104001,"{""seq"":297,""fs"":130,""device"":""H10"",""type"":""ecg"",""n"":73,""uV"":[12,21,28,7,28,16,9,28,7,19,19,7,33,16,31,55,45,74,69,65,81,50,67,67,45,67,43,40,52,40,67,55,38,50,19,31,33,14,31,12,16,24,-2,19,9,-14,-2,93,395,594,416,91,-62,-21,-28,-86,-45,-50,-69,-40,-60,-48,-40,-55,-31,-45,-40,-21,-40,-16,-21,-24,2],""t_device"":1756822464.921327}"
7108.827715771,"{""device"":""H10"",""type"":""hr"",""t_device"":1756822465.040907,""bpm"":70,""seq"":168}"
7108.8279485210005,"{""device"":""H10"",""type"":""rr"",""ms"":835,""seq"":202,""te"":1756822435.8273304,""t_device"":1756822465.040907}"
7108.828049687001,"{""ms"":827,""te"":1756822436.6543303,""device"":""H10"",""type"":""rr"",""t_device"":1756822465.040907,""seq"":203}"
7108.947569937001,"{""seq"":573,""mG"":[[-938,85,137],[-937,87,138],[-940,86,138],[-938,87,139],[-938,87,137],[-939,87,139],[-940,87,137],[-938,87,136],[-939,85,138],[-939,87,138],[-938,87,139],[-939,87,140],[-940,88,138],[-939,89,135],[-938,87,134],[-939,87,139],[-942,87,137],[-940,86,131]],""fs"":50,""device"":""H10"",""type"":""acc"",""n"":18,""range_g"":4,""t_device"":1756822465.161917}"
7108.948027354001,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822465.5219169,""range_g"":4,""device"":""H10"",""seq"":574,""mG"":[[-937,82,133],[-938,84,140],[-940,87,139],[-938,87,131],[-935,87,129],[-937,88,137],[-942,88,136],[-941,84,136],[-939,85,136],[-939,85,138],[-938,86,136],[-937,88,138],[-937,88,138],[-937,88,136],[-939,87,135],[-939,87,136],[-941,87,140],[-940,86,137]]}"
7109.307654604001,"{""type"":""ecg"",""fs"":130,""seq"":298,""n"":73,""device"":""H10"",""t_device"":1756822465.5216541,""uV"":[-14,2,14,-2,21,12,19,31,7,28,19,4,16,-14,-12,-16,-43,-26,-45,-43,-28,-52,-36,-40,-50,-28,-55,-40,-31,-50,-26,-38,-38,-21,-45,-28,-33,-40,-21,-43,-31,-21,-43,-19,-36,-36,-21,-43,-26,-28,-40,-19,-40,-31,-24,-45,-24,-36,-40,-24,-45,-31,-33,-43,-24,-50,-36,-19,-31,-4,-24,-33,-21]}"
7109.6689300205,"{""fs"":50,""type"":""acc"",""seq"":576,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822465.8827748,""mG"":[[-936,87,141],[-938,86,138],[-937,86,137],[-938,84,138],[-939,84,137],[-940,84,136],[-939,86,135],[-938,86,135],[-939,87,136],[-938,86,135],[-939,87,136],[-939,86,137],[-940,87,136],[-941,87,136],[-940,87,135],[-939,86,137],[-938,87,137],[-938,87,137]]}"
7109.6943350205,"{""seq"":577,""mG"":[[-940,86,137],[-940,87,137],[-939,87,135],[-938,86,136],[-940,86,140],[-943,84,138],[-941,84,132],[-939,81,136],[-939,83,139],[-938,84,141],[-937,85,132],[-934,87,129],[-936,88,137],[-944,87,137],[-941,85,138],[-942,84,137],[-939,85,137],[-940,88,139]],""fs"":50,""device"":""H10"",""type"":""acc"",""n"":18,""range_g"":4,""t_device"":1756822466.2427747}"
7109.8170637285,"{""device"":""H10"",""type"":""hr"",""t_device"":1756822466.0300279,""bpm"":70,""seq"":169}"
7109.8174356455,"{""device"":""H10"",""type"":""rr"",""ms"":808,""seq"":204,""te"":1756822437.4623303,""t_device"":1756822466.0300279}"
7109.8773233125,"{""fs"":130,""type"":""ecg"",""seq"":299,""n"":73,""device"":""H10"",""t_device"":1756822466.0910912,""uV"":[-45,-28,-28,-43,-21,-43,-33,-24,-48,-28,-48,-60,45,286,544,443,84,-72,-62,-60,-89,-93,-62,-86,-84,-55,-79,-62,-60,-69,-40,-60,-50,-36,-52,-28,-33,-33,-9,-31,-7,0,-9,14,-2,9,21,-2,16,0,-9,0,-33,-26,-33,-55,-36,-55,-50,-40,-62,-38,-48,-50,-28,-50,-36,-33,-48,-24,-40,-36,-26]}"
7110.3579261035,"{""fs"":50,""type"":""acc"",""seq"":579,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822466.571527,""mG"":[[-938,88,137],[-936,87,139],[-938,88,134],[-939,86,135],[-940,84,134],[-942,85,141],[-943,84,140],[-938,85,143],[-938,86,141],[-937,86,139],[-939,85,138],[-939,86,139],[-939,85,136],[-940,86,136],[-940,87,133],[-939,88,134],[-939,87,136],[-938,86,135]]}"
7110.3586575625,"{""seq"":580,""mG"":[[-938,87,134],[-940,86,135],[-941,86,137],[-940,86,139],[-939,87,139],[-939,86,140],[-940,87,138],[-939,87,139],[-940,86,140],[-940,86,140],[-938,86,138],[-936,86,138],[-938,85,140],[-942,85,138],[-938,86,135],[-938,83,134],[-936,83,142],[-940,86,138]],""fs"":50,""device"":""H10"",""type"":""acc"",""n"":18,""range_g"":4,""t_device"":1756822466.931527}"
7110.4167067285,"{""type"":""ecg"",""fs"":130,""n"":73,""t_device"":1756822466.631376,""uV"":[-48,-21,-31,-38,-16,-40,-26,-24,-43,-26,-45,-38,-28,-52,-28,-36,-40,-21,-45,-28,-28,-48,-24,-40,-36,-21,-45,-24,-31,-36,-16,-48,-33,-24,-31,0,-14,-16,-7,-36,-19,-24,-28,-9,-33,-21,-16,-36,-14,-31,-36,-31,28,313,546,443,122,-79,-31,-31,-93,-57,-65,-72,-52,-67,-48,-52,-55,-36,-60,-40,-36],""device"":""H10"",""seq"":300}"
7111.0474897285,"{""device"":""H10"",""type"":""hr"",""seq"":170,""bpm"":71,""t_device"":1756822467.020277}"
7111.0477778125005,"{""ms"":838,""te"":1756822438.3003304,""device"":""H10"",""type"":""rr"",""t_device"":1756822467.020277,""seq"":205}"
7111.0478916875,"{""type"":""ecg"",""fs"":130,""seq"":301,""n"":73,""device"":""H10"",""t_device"":1756822467.2019691,""uV"":[-55,-26,-40,-36,-16,-31,-7,-7,-12,7,-14,7,19,-7,12,-2,-2,2,-36,-24,-36,-57,-48,-74,-60,-50,-69,-50,-69,-67,-50,-77,-57,-65,-74,-48,-65,-57,-52,-72,-50,-69,-72,-52,-81,-67,-67,-79,-60,-84,-72,-67,-89,-69,-86,-89,-79,-115,-105,-110,-127,-110,-134,-122,-113,-139,-120,-137,-139,-115,-144,-134,-134]}"
7111.0868048955,"{""type"":""acc"",""fs"":50,""seq"":582,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822467.29956,""mG"":[[-936,87,133],[-933,88,134],[-936,87,140],[-940,86,141],[-941,86,140],[-937,85,141],[-938,85,140],[-938,87,138],[-937,87,139],[-937,87,142],[-936,87,140],[-937,86,139],[-939,85,142],[-940,85,143],[-939,86,138],[-936,86,140],[-936,85,141],[-938,86,142]]}"
7111.0874378955,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822467.65956,""range_g"":4,""device"":""H10"",""seq"":583,""mG"":[[-937,86,142],[-937,85,142],[-938,84,140],[-937,85,141],[-937,86,142],[-938,87,144],[-936,87,143],[-936,87,144],[-936,85,143],[-939,84,142],[-939,85,142],[-938,86,143],[-937,86,143],[-935,87,146],[-935,87,145],[-936,86,146],[-936,86,144],[-935,87,143]]}"
7111.5319573125,"{""seq"":302,""fs"":130,""type"":""ecg"",""device"":""H10"",""n"":73,""uV"":[-144,-125,-142,-127,-132,-168,-146,-166,-195,-202,-224,-197,-199,-209,-185,-202,-190,-195,-197,16,293,320,31,-226,-183,-161,-226,-195,-192,-192,-178,-187,-158,-163,-158,-137,-154,-130,-125,-130,-101,-118,-101,-81,-96,-67,-69,-65,-38,-55,-33,-31,-45,-19,-33,-28,-21,-50,-43,-65,-74,-60,-86,-69,-67,-81,-45,-45,-33,-21,-40,-16,-24],""t_device"":1756822467.742333}"
7111.8024226455,"{""seq"":585,""mG"":[[-936,85,143],[-934,85,144],[-934,85,145],[-938,85,138],[-935,82,135],[-932,82,139],[-935,84,145],[-935,87,140],[-936,87,141],[-938,85,145],[-938,86,144],[-941,85,143],[-941,85,140],[-938,83,142],[-935,86,140],[-940,89,140],[-942,88,142],[-939,88,144]],""fs"":50,""device"":""H10"",""type"":""acc"",""n"":18,""range_g"":4,""t_device"":1756822468.014029}"
7111.8030373535,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822468.374029,""range_g"":4,""device"":""H10"",""seq"":586,""mG"":[[-937,85,142],[-934,86,141],[-937,87,143],[-941,86,141],[-939,86,140],[-936,85,143],[-939,86,143],[-939,86,144],[-938,87,143],[-938,85,141],[-938,85,140],[-939,85,138],[-939,87,140],[-939,85,140],[-938,87,139],[-939,87,138],[-940,86,141],[-939,86,139]]}"
7111.8288570625,"{""device"":""H10"",""type"":""hr"",""t_device"":1756822468.040935,""bpm"":71,""seq"":171}"
7111.8292337705,"{""type"":""rr"",""ms"":854,""seq"":206,""te"":1756822439.1543305,""device"":""H10"",""t_device"":1756822468.040935}"
7112.0904111875,"{""seq"":303,""fs"":130,""device"":""H10"",""type"":""ecg"",""n"":73,""uV"":[-24,0,-24,-4,-2,-16,7,-7,0,14,-7,16,9,2,19,-4,12,14,0,26,12,21,40,21,40,36,31,55,33,48,48,33,60,38,40,55,31,50,38,28,50,36,69,86,69,89,74,81,101,77,93,84,72,89,62,74,77,48,52,113,375,645,549,224,4,16,40,-26,-2,12,-19,4,-2],""t_device"":1756822468.2810612}"
7112.4887384375,"{""seq"":588,""mG"":[[-941,87,139],[-939,87,138],[-940,85,139],[-939,86,137],[-938,86,136],[-940,85,138],[-941,88,137],[-940,88,138],[-939,87,132],[-938,87,136],[-938,86,141],[-941,86,138],[-940,86,132],[-938,84,136],[-938,83,143],[-941,85,139],[-938,86,131],[-934,88,130]],""fs"":50,""device"":""H10"",""type"":""acc"",""n"":18,""range_g"":4,""t_device"":1756822468.701968}"
7112.4918401455,"{""fs"":50,""type"":""acc"",""seq"":589,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822469.0619678,""mG"":[[-939,88,136],[-944,87,135],[-941,86,134],[-938,85,134],[-939,87,135],[-940,88,136],[-938,89,137],[-938,88,136],[-938,88,135],[-939,87,134],[-939,85,135],[-942,86,139],[-942,85,136],[-937,85,140],[-938,86,139],[-938,87,136],[-938,86,136],[-940,85,138]]}"
7112.4973279375,"{""device"":""H10"",""t1_ph"":1756822468.7120109,""type"":""pong"",""t2_ph"":1756822468.7120299,""t0_pc"":1756822469.047364}"
7112.689232146,"{""seq"":304,""fs"":130,""type"":""ecg"",""device"":""H10"",""n"":73,""uV"":[-2,12,-9,9,4,-2,21,0,14,24,9,38,26,31,50,33,60,57,48,69,45,55,57,36,52,28,16,21,-9,0,-9,-19,0,-24,-12,-4,-26,-4,-19,-16,0,-26,-4,-9,-24,-4,-21,-9,-2,-21,-2,-19,-16,-2,-26,-7,-12,-31,-9,-26,-16,-14,-33,-9,-24,-26,-12,-31,-14,-19,-31,-9,-31],""t_device"":1756822468.8818688}"
7112.8160843959995,"{""type"":""hr"",""bpm"":71,""seq"":172,""device"":""H10"",""t_device"":1756822469.030116}"
7112.816682396,"{""ms"":868,""te"":1756822440.0223305,""device"":""H10"",""type"":""rr"",""t_device"":1756822469.030116,""seq"":207}"
7113.2086051040005,"{""seq"":591,""mG"":[[-939,83,136],[-940,85,133],[-940,86,133],[-938,85,136],[-938,87,135],[-939,87,136],[-939,87,133],[-940,86,133],[-940,86,134],[-939,86,135],[-939,86,136],[-939,86,136],[-938,85,135],[-939,85,134],[-940,86,135],[-940,86,136],[-939,87,135],[-938,87,134]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822469.422295}"
7113.209165229,"{""type"":""acc"",""fs"":50,""seq"":592,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822469.782295,""mG"":[[-938,85,139],[-942,85,134],[-943,84,130],[-938,82,132],[-938,82,139],[-939,85,143],[-940,85,131],[-936,87,129],[-936,89,137],[-941,87,139],[-943,85,136],[-941,84,136],[-940,85,134],[-939,86,134],[-938,87,137],[-937,88,136],[-939,87,136],[-940,86,133]]}"
7113.236725937,"{""type"":""ecg"",""fs"":130,""n"":73,""uV"":[-21,-12,-33,-12,-24,-26,-12,-43,-26,-19,-19,7,-14,-12,-7,-31,-12,-24,-24,-9,-33,-16,-19,-31,-9,-33,-40,-12,151,476,556,289,0,-74,-24,-65,-91,-48,-72,-69,-50,-67,-43,-52,-55,-33,-55,-36,-33,-43,-19,-33,-21,-4,-21,4,-4,-4,16,-2,16,19,2,24,4,7,9,-26,-12,-26,-40,-26,-50],""t_device"":1756822469.4510841,""seq"":305,""device"":""H10""}"
7113.811404896,"{""seq"":306,""fs"":130,""device"":""H10"",""type"":""ecg"",""n"":73,""uV"":[-36,-38,-50,-26,-48,-43,-28,-50,-31,-40,-43,-24,-48,-33,-28,-43,-24,-43,-38,-28,-48,-26,-33,-38,-21,-48,-33,-28,-43,-24,-48,-40,-26,-50,-31,-36,-43,-24,-45,-31,-28,-45,-21,-38,-33,-21,-43,-21,-36,-45,-21,-40,-16,-4,-19,-4,-28,-28,-16,-36,-16,-26,-33,-9,-33,-21,-16,-36,-28,-45,96,404,549],""t_device"":1756822470.022534}"
7113.815710520999,"{""device"":""H10"",""type"":""hr"",""seq"":173,""bpm"":71,""t_device"":1756822470.0307488}"
7113.815968937,"{""type"":""rr"",""ms"":863,""seq"":208,""te"":1756822440.8853304,""device"":""H10"",""t_device"":1756822470.0307488}"
7113.936551687,"{""seq"":594,""mG"":[[-940,84,134],[-942,85,137],[-943,85,137],[-937,85,137],[-938,86,139],[-939,86,138],[-939,86,136],[-941,86,135],[-940,86,136],[-940,85,134],[-938,87,134],[-938,85,133],[-938,86,135],[-939,87,136],[-939,86,135],[-940,86,133],[-940,86,135],[-941,86,135]],""fs"":50,""device"":""H10"",""type"":""acc"",""n"":18,""range_g"":4,""t_device"":1756822470.1412358}"
7113.937160021,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822470.5012357,""range_g"":4,""device"":""H10"",""seq"":595,""mG"":[[-939,86,136],[-939,85,135],[-940,85,134],[-939,87,134],[-939,85,133],[-939,86,135],[-940,86,135],[-940,87,130],[-939,86,134],[-939,85,138],[-944,85,136],[-941,86,132],[-939,82,134],[-939,84,143],[-939,88,142],[-939,85,135],[-935,87,130],[-939,88,138]]}"
7114.378905936999,"{""fs"":130,""type"":""ecg"",""seq"":307,""n"":73,""device"":""H10"",""t_device"":1756822470.591655,""uV"":[375,38,-72,-14,-67,-81,-55,-72,-62,-67,-60,-50,-72,-48,-55,-57,-31,-50,-36,-28,-43,-12,-21,-19,-2,-19,4,0,-2,19,-4,7,9,-9,7,-19,-26,-19,-52,-40,-50,-62,-48,-72,-57,-50,-69,-48,-62,-62,-45,-67,-50,-52,-60,-40,-69,-55,-45,-65,-45,-62,-57,-40,-67,-48,-52,-65,-45,-67,-55,-48,-67]}"
7114.6654531665,"{""type"":""acc"",""fs"":50,""seq"":597,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822470.8617,""mG"":[[-945,87,138],[-943,84,137],[-939,84,137],[-938,86,137],[-939,86,135],[-938,86,136],[-938,87,136],[-937,87,136],[-940,86,138],[-939,84,140],[-943,85,143],[-939,86,140],[-935,84,139],[-936,85,139],[-938,86,140],[-938,85,141],[-939,84,142],[-938,84,138]]}"
7114.6659470415,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822471.2217,""range_g"":4,""seq"":598,""device"":""H10"",""mG"":[[-938,84,139],[-939,85,140],[-940,86,140],[-938,86,141],[-938,85,142],[-938,85,141],[-938,86,141],[-937,85,141],[-938,85,142],[-937,85,142],[-936,85,142],[-937,86,142],[-937,85,144],[-937,86,144],[-937,86,144],[-939,86,143],[-938,86,145],[-937,85,146]]}"
7114.827431707499,"{""type"":""hr"",""bpm"":71,""seq"":174,""device"":""H10"",""t_device"":1756822471.040734}"
7114.8279303325,"{""ms"":874,""te"":1756822441.7593305,""device"":""H10"",""type"":""rr"",""t_device"":1756822471.040734,""seq"":209}"
7114.889391541499,"{""type"":""ecg"",""fs"":130,""seq"":308,""n"":73,""device"":""H10"",""uV"":[-48,-60,-60,-43,-65,-45,-50,-65,-40,-57,-48,-45,-65,-40,-60,-62,-40,-67,-48,-40,-43,-24,-60,-55,-50,-79,-60,-77,-84,-67,-98,-91,-98,-115,-103,-142,-115,55,313,404,108,-156,-142,-146,-178,-178,-175,-173,-197,-190,-202,-231,-197,-209,-211,-180,-197,-175,-173,-178,-146,-161,-146,-127,-137,-108,-113,-105,-79,-101,-81,-81,-93],""t_device"":1756822471.102312}"
7115.339429916499,"{""type"":""acc"",""fs"":50,""seq"":600,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822471.552401,""mG"":[[-938,88,141],[-937,84,142],[-933,81,141],[-933,83,147],[-937,87,141],[-934,86,141],[-934,87,146],[-935,85,147],[-937,84,142],[-937,84,139],[-937,84,139],[-935,86,140],[-935,86,144],[-937,87,144],[-936,86,143],[-938,87,144],[-938,87,142],[-937,85,146]]}"
7115.3401815415,"{""seq"":601,""mG"":[[-942,86,144],[-938,85,139],[-933,85,142],[-936,87,145],[-936,86,145],[-936,88,144],[-937,87,144],[-937,86,143],[-939,86,142],[-939,86,142],[-939,87,141],[-939,87,141],[-937,88,138],[-938,87,139],[-938,86,139],[-940,87,139],[-939,86,139],[-939,87,141]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822471.912401}"
7115.4631157075,"{""type"":""ecg"",""fs"":130,""seq"":309,""n"":73,""device"":""H10"",""uV"":[-69,-101,-101,-96,-130,-120,-132,-139,-122,-144,-127,-125,-134,-108,-122,-110,-93,-113,-84,-91,-96,-77,-98,-74,-69,-84,-50,-57,-33,-14,-38,-12,-19,-24,-2,-21,-7,-2,-14,4,-12,-2,9,-9,14,7,2,24,4,28,36,21,43,26,31,40,21,50,50,50,67,33,40,38,21,48,31,33,50,33,62,62,60],""t_device"":1756822471.672988}"
7115.8178682914995,"{""device"":""H10"",""type"":""hr"",""t_device"":1756822472.0301728,""bpm"":70,""seq"":175}"
7115.8183563745,"{""type"":""rr"",""ms"":880,""seq"":210,""te"":1756822442.6393306,""device"":""H10"",""t_device"":1756822472.0301728}"
7115.8184976665,"{""ms"":886,""te"":1756822443.5253305,""device"":""H10"",""type"":""rr"",""t_device"":1756822472.0301728,""seq"":211}"
7116.060601104,"{""type"":""ecg"",""fs"":130,""n"":73,""uV"":[79,43,108,346,611,621,277,40,57,43,19,14,19,26,2,26,28,7,36,21,24,38,19,40,36,31,55,38,55,62,50,77,62,67,81,57,77,69,57,74,43,43,38,12,24,-2,-4,4,-16,2,-7,-14,7,-16,-4,0,-21,2,-12,-9,4,-19,0,-7,-16,0,-26,-7,-2,-24,0,-16,-16],""t_device"":1756822472.2726831,""seq"":310,""device"":""H10""}"
