time_lsl,ch1,ch2,ch3,ch4
567067.6840917822,399403.0,432634.0,447386.0,174437.0
567067.7024176742,398953.0,432051.0,446837.0,174449.0
567067.7207435663,398533.0,431519.0,446318.0,174414.0
567067.7390694584,398191.0,431015.0,445940.0,174412.0
567067.7573953505,398025.0,430749.0,445755.0,174496.0
567067.7757212425,397927.0,430640.0,445602.0,174454.0
567067.7940471346,397859.0,430619.0,445553.0,174423.0
567067.8123730266,398045.0,430717.0,445679.0,174547.0
567067.8306989187,398054.0,430704.0,445711.0,174543.0
567067.8490248108,398155.0,430743.0,445794.0,174542.0
567067.8673507029,398181.0,430774.0,445834.0,174482.0
567067.8856765949,398145.0,430835.0,445873.0,174431.0
567067.904002487,398319.0,430930.0,445939.0,174465.0
567067.922328379,398385.0,431047.0,446052.0,174503.0
567067.940654271,398508.0,431190.0,446230.0,174509.0
567067.9589801632,398551.0,431327.0,446307.0,174479.0
567067.9773060553,398707.0,431474.0,446485.0,174443.0
567067.9956319473,398819.0,431602.0,446636.0,174459.0
567068.0139578393,398995.0,431859.0,446795.0,174412.0
567068.0322837314,399121.0,432068.0,447003.0,174467.0
567068.0506096234,399221.0,432200.0,447231.0,174406.0
567068.0689355156,399430.0,432417.0,447434.0,174415.0
567068.0872614076,399654.0,432621.0,447686.0,174434.0
567068.1055872997,399786.0,432848.0,447834.0,174448.0
567068.1239131917,399976.0,433133.0,448107.0,174529.0
567068.1422390838,400077.0,433307.0,448258.0,174458.0
567068.1605649758,400236.0,433476.0,448467.0,174441.0
567068.178890868,400321.0,433733.0,448642.0,174405.0
567068.19721676,400523.0,433978.0,448849.0,174413.0
567068.2155426521,400639.0,434107.0,448991.0,174431.0
567068.2338685441,400817.0,434389.0,449175.0,174397.0
567068.2521944362,400978.0,434589.0,449443.0,174486.0
567068.2705203283,401226.0,434755.0,449737.0,174520.0
567068.2888462204,401355.0,434982.0,449889.0,174518.0
567068.3071721124,401504.0,435214.0,450088.0,174490.0
567068.3254980044,401703.0,435410.0,450308.0,174503.0
567068.3438238965,401809.0,435675.0,450522.0,174489.0
567068.3621497885,401983.0,435884.0,450814.0,174449.0
567068.3804756807,402164.0,436033.0,450959.0,174510.0
567068.3988015727,401999.0,435942.0,450815.0,174442.0
567068.4171274648,401709.0,435572.0,450394.0,174482.0
567068.4354533568,401340.0,435000.0,449852.0,174512.0
567068.4537792489,400766.0,434344.0,449230.0,174546.0
567068.4721051409,400141.0,433652.0,448478.0,174427.0
567068.4904310331,399665.0,432934.0,447841.0,174526.0
567068.5087569251,399087.0,432196.0,447174.0,174451.0
567068.5270828172,398604.0,431482.0,446509.0,174422.0
567068.5454087092,398109.0,430919.0,445936.0,174456.0
567068.5637346013,397641.0,430323.0,445337.0,174422.0
567068.5820604933,397283.0,429889.0,444949.0,174475.0
567068.6003863855,397013.0,429490.0,444547.0,174448.0
567068.6187122775,396834.0,429232.0,444368.0,174502.0
567068.6370381695,396786.0,429140.0,444361.0,174444.0
567068.6553640616,396924.0,429226.0,444423.0,174488.0
567068.6736899536,396922.0,429234.0,444433.0,174478.0
567068.6920158457,396880.0,429218.0,444450.0,174415.0
567068.7103417378,397035.0,429293.0,444518.0,174413.0
567068.7286676299,397051.0,429337.0,444532.0,174430.0
567068.7469935219,397062.0,429436.0,444663.0,174414.0
567068.765319414,397127.0,429482.0,444659.0,174423.0
567068.783645306,397263.0,429573.0,444764.0,174459.0
567068.8019711981,397357.0,429774.0,444906.0,174541.0
567068.8202970902,397388.0,429870.0,445010.0,174418.0
567068.8386229823,397556.0,430069.0,445187.0,174500.0
567068.8569488743,397609.0,430252.0,445346.0,174505.0
567068.8752747664,397781.0,430404.0,445543.0,174501.0
567068.8936006584,397928.0,430594.0,445697.0,174490.0
567068.9119265504,397969.0,430784.0,445821.0,174426.0
567068.9302524426,398191.0,431056.0,446076.0,174485.0
567068.9485783346,398375.0,431208.0,446290.0,174522.0
567068.9669042267,398475.0,431388.0,446437.0,174486.0
567068.9852301187,398668.0,431635.0,446650.0,174519.0
567069.0035560108,398792.0,431913.0,446904.0,174498.0
567069.0218819028,398922.0,432058.0,447111.0,174450.0
567069.040207795,399048.0,432273.0,447256.0,174420.0
567069.058533687,399179.0,432473.0,447443.0,174438.0
567069.0768595791,399343.0,432677.0,447627.0,174471.0
567069.0951854711,399457.0,432861.0,447788.0,174501.0
567069.1135113632,399675.0,433163.0,448118.0,174513.0
567069.1318372553,399856.0,433334.0,448281.0,174465.0
567069.1501631474,400006.0,433621.0,448455.0,174443.0
567069.1684890394,400243.0,433877.0,448689.0,174448.0
567069.1868149315,400429.0,434128.0,448961.0,174400.0
567069.2051408235,400566.0,434356.0,449140.0,174389.0
567069.2234667155,400663.0,434475.0,449274.0,174454.0
567069.2417926077,400518.0,434220.0,449027.0,174521.0
567069.2601184997,400083.0,433737.0,448497.0,174414.0
567069.2784443918,399706.0,433253.0,448004.0,174579.0
567069.2967702838,399143.0,432604.0,447319.0,174439.0
567069.3150961759,398730.0,432041.0,446816.0,174456.0
567069.3334220679,398178.0,431399.0,446148.0,174430.0
567069.3517479601,397678.0,430761.0,445509.0,174437.0
567069.3700738521,397293.0,430240.0,445026.0,174422.0
567069.3883997442,396888.0,429801.0,444548.0,174422.0
567069.4067256362,396617.0,429400.0,444201.0,174483.0
567069.4250515283,396354.0,429058.0,443895.0,174470.0
567069.4433774203,396264.0,428873.0,443682.0,174460.0
567069.4617033125,396203.0,428888.0,443720.0,174467.0
567069.4800292045,396265.0,428930.0,443771.0,174425.0
567069.4983550966,396392.0,429042.0,443887.0,174451.0
567069.5166809886,396483.0,429161.0,443960.0,174475.0
567069.5350068806,396611.0,429357.0,444107.0,174461.0
567069.5533327727,396769.0,429492.0,444236.0,174468.0
567069.5716586648,396826.0,429653.0,444437.0,174442.0
567069.5899845569,396985.0,429808.0,444536.0,174487.0
567069.6083104489,397090.0,429964.0,444650.0,174413.0
567069.626636341,397245.0,430138.0,444884.0,174413.0
567069.644962233,397440.0,430443.0,445134.0,174475.0
567069.6632881251,397596.0,430637.0,445362.0,174458.0
567069.6816140172,397744.0,430856.0,445523.0,174415.0
567069.6999399093,398018.0,431156.0,445839.0,174458.0
567069.7182658013,398193.0,431481.0,446092.0,174440.0
567069.7365916934,398416.0,431764.0,446360.0,174477.0
567069.7549175854,398628.0,432011.0,446642.0,174482.0
567069.7732434775,398864.0,432364.0,446952.0,174485.0
567069.7915693696,399093.0,432689.0,447193.0,174424.0
567069.8098952617,399305.0,432944.0,447493.0,174489.0
567069.8282211537,399515.0,433273.0,447792.0,174525.0
567069.8465470457,399731.0,433654.0,448150.0,174486.0
567069.8648729378,399958.0,433917.0,448356.0,174457.0
567069.88319883,400242.0,434246.0,448686.0,174505.0
567069.901524722,400380.0,434508.0,448987.0,174451.0
567069.919850614,400644.0,434792.0,449282.0,174554.0
567069.9381765061,400816.0,435073.0,449470.0,174527.0
567069.9565023981,401019.0,435398.0,449787.0,174521.0
567069.9748282902,401237.0,435662.0,450035.0,174515.0
567069.9931541823,401421.0,435943.0,450301.0,174475.0
567070.0114800744,401683.0,436283.0,450622.0,174510.0
567070.0298059664,401921.0,436592.0,450964.0,174578.0
567070.0481318585,402124.0,436844.0,451219.0,174519.0
567070.0664577505,402257.0,437036.0,451356.0,174552.0
567070.0847836426,402154.0,436972.0,451213.0,174566.0
567070.1031095347,401832.0,436583.0,450832.0,174491.0
567070.1214354268,401434.0,436042.0,450274.0,174537.0
567070.1397613188,400894.0,435327.0,449635.0,174492.0
567070.1580872108,400303.0,434669.0,448884.0,174478.0
567070.1764131029,399676.0,433912.0,448269.0,174519.0
567070.1947389949,399155.0,433176.0,447562.0,174555.0
567070.2130648871,398687.0,432466.0,446939.0,174485.0
567070.2313907791,398211.0,431802.0,446351.0,174535.0
567070.2497166712,397750.0,431197.0,445734.0,174506.0
567070.2680425632,397377.0,430719.0,445308.0,174528.0
567070.2863684553,397053.0,430379.0,444990.0,174502.0
567070.3046943473,396902.0,430137.0,444804.0,174521.0
567070.3230202395,396913.0,430087.0,444742.0,174452.0
567070.3413461315,396918.0,430033.0,444772.0,174423.0
567070.3596720236,397044.0,430175.0,444890.0,174490.0
567070.3779979156,397154.0,430276.0,444969.0,174482.0
567070.3963238077,397268.0,430449.0,445090.0,174532.0
567070.4146496997,397297.0,430496.0,445256.0,174502.0
567070.4329755919,397420.0,430675.0,445373.0,174468.0
567070.4513014839,397558.0,430880.0,445516.0,174507.0
567070.469627376,397710.0,431002.0,445682.0,174493.0
567070.487953268,397842.0,431241.0,445871.0,174461.0
567070.50627916,398000.0,431401.0,446097.0,174502.0
567070.5246050521,398131.0,431622.0,446407.0,174443.0
567070.5429309442,398337.0,431922.0,446639.0,174500.0
567070.5612568363,398548.0,432149.0,446857.0,174476.0
567070.5795827283,398722.0,432414.0,447097.0,174530.0
567070.5979086204,398895.0,432666.0,447304.0,174478.0
567070.6162345124,399084.0,432883.0,447556.0,174410.0
567070.6345604045,399321.0,433183.0,447883.0,174494.0
567070.6528862966,399555.0,433478.0,448181.0,174464.0
567070.6712121887,399787.0,433767.0,448441.0,174545.0
567070.6895380807,399921.0,434060.0,448718.0,174442.0
567070.7078639728,400146.0,434337.0,448931.0,174450.0
567070.7261898648,400365.0,434608.0,449253.0,174464.0
567070.744515757,400686.0,434976.0,449566.0,174552.0
567070.762841649,400769.0,435171.0,449841.0,174494.0
567070.781167541,400945.0,435446.0,450047.0,174498.0
567070.7994934331,401187.0,435713.0,450364.0,174519.0
567070.8178193251,401315.0,435956.0,450575.0,174484.0
567070.8361452172,401528.0,436213.0,450845.0,174435.0
567070.8544711093,401724.0,436446.0,451105.0,174493.0
567070.8727970014,401968.0,436857.0,451469.0,174598.0
567070.8911228934,402167.0,437151.0,451722.0,174516.0
567070.9094487855,402406.0,437385.0,451940.0,174524.0
567070.9277746775,402337.0,437412.0,452051.0,174609.0
567070.9461005696,402241.0,437193.0,451906.0,174623.0
567070.9644264617,401846.0,436691.0,451474.0,174594.0
567070.9827523538,401351.0,436109.0,450903.0,174519.0
567071.0010782458,400850.0,435452.0,450287.0,174507.0
567071.0194041379,400321.0,434746.0,449615.0,174546.0
567071.0377300299,399731.0,434100.0,448868.0,174580.0
567071.056055922,399163.0,433373.0,448175.0,174518.0
567071.0743818141,398670.0,432752.0,447549.0,174482.0
567071.0927077061,398205.0,432134.0,446910.0,174542.0
567071.1110335982,397815.0,431626.0,446455.0,174527.0
567071.1293594902,397517.0,431255.0,446036.0,174536.0
567071.1476853823,397296.0,430930.0,445728.0,174484.0
567071.1660112743,397174.0,430633.0,445570.0,174493.0
567071.1843371665,397117.0,430548.0,445594.0,174486.0
567071.2026630585,397255.0,430657.0,445672.0,174527.0
567071.2209889506,397327.0,430713.0,445794.0,174418.0
567071.2393148426,397520.0,430833.0,445941.0,174454.0
567071.2576407347,397622.0,430970.0,446139.0,174541.0
567071.2759666267,397749.0,431124.0,446359.0,174526.0
567071.2942925189,397835.0,431239.0,446430.0,174518.0
567071.3126184109,397993.0,431474.0,446653.0,174539.0
567071.330944303,398179.0,431681.0,446837.0,174515.0
567071.349270195,398244.0,431862.0,447020.0,174535.0
567071.367596087,398411.0,431994.0,447186.0,174478.0
567071.3859219791,398620.0,432270.0,447430.0,174515.0
567071.4042478713,398733.0,432469.0,447668.0,174485.0
567071.4225737633,398968.0,432766.0,447937.0,174467.0
567071.4408996553,399152.0,433046.0,448168.0,174494.0
567071.4592255474,399337.0,433187.0,448407.0,174474.0
567071.4775514394,399476.0,433512.0,448715.0,174489.0
567071.4958773315,399727.0,433745.0,448980.0,174433.0
567071.5142032236,399895.0,433972.0,449221.0,174483.0
567071.5325291157,400052.0,434218.0,449496.0,174466.0
567071.5508550077,400299.0,434547.0,449759.0,174501.0
567071.5691808998,400417.0,434782.0,450008.0,174436.0
567071.5875067918,400653.0,435008.0,450207.0,174522.0
567071.605832684,400790.0,435172.0,450338.0,174475.0
567071.624158576,400958.0,435455.0,450620.0,174493.0
567071.6424844681,401141.0,435682.0,450874.0,174509.0
567071.6608103601,401287.0,435886.0,451081.0,174512.0
567071.6791362521,401487.0,436153.0,451359.0,174510.0
567071.6974621442,401662.0,436366.0,451604.0,174504.0
567071.7157880364,401844.0,436641.0,451878.0,174489.0
567071.7341139284,401961.0,436854.0,452106.0,174466.0
567071.7524398204,402252.0,437143.0,452422.0,174498.0
567071.7707657125,402429.0,437358.0,452614.0,174489.0
567071.7890916045,402500.0,437470.0,452722.0,174541.0
567071.8074174966,402379.0,437299.0,452604.0,174461.0
567071.8257433887,402039.0,436949.0,452163.0,174457.0
567071.8440692808,401611.0,436353.0,451587.0,174457.0
567071.8623951728,401097.0,435673.0,450972.0,174544.0
567071.8807210649,400545.0,434941.0,450281.0,174530.0
567071.8990469569,399951.0,434212.0,449548.0,174520.0
567071.917372849,399467.0,433551.0,448893.0,174488.0
567071.9356987411,398923.0,432867.0,448252.0,174472.0
567071.9540246332,398470.0,432186.0,447669.0,174530.0
567071.9723505252,398060.0,431652.0,447249.0,174496.0
567071.9906764172,397713.0,431205.0,446796.0,174486.0
567072.0090023093,397506.0,430816.0,446513.0,174465.0
567072.0273282013,397360.0,430637.0,446380.0,174453.0
567072.0456540935,397368.0,430581.0,446369.0,174469.0
567072.0639799855,397389.0,430565.0,446424.0,174491.0
567072.0823058776,397445.0,430625.0,446491.0,174492.0
567072.1006317696,397449.0,430781.0,446610.0,174483.0
567072.1189576617,397611.0,430847.0,446786.0,174442.0
567072.1372835537,397719.0,430920.0,446805.0,174502.0
567072.1556094459,397763.0,430986.0,446960.0,174505.0
567072.1739353379,397858.0,431135.0,447084.0,174435.0
567072.19226123,397938.0,431288.0,447215.0,174487.0
567072.210587122,397989.0,431433.0,447370.0,174448.0
567072.228913014,398185.0,431621.0,447615.0,174485.0
567072.2472389061,398315.0,431758.0,447745.0,174510.0
567072.2655647983,398439.0,431883.0,447950.0,174489.0
567072.2838906903,398518.0,432023.0,448042.0,174426.0
567072.3022165823,398720.0,432247.0,448306.0,174475.0
567072.3205424744,398885.0,432461.0,448514.0,174485.0
567072.3388683664,399031.0,432730.0,448762.0,174451.0
567072.3571942586,399214.0,432883.0,448993.0,174502.0
567072.3755201506,399436.0,433125.0,449175.0,174519.0
567072.3938460427,399543.0,433323.0,449358.0,174454.0
567072.4121719347,399693.0,433559.0,449607.0,174495.0
567072.4304978268,399805.0,433726.0,449792.0,174444.0
567072.4488237188,399998.0,433965.0,450023.0,174483.0
567072.467149611,400155.0,434110.0,450187.0,174448.0
567072.485475503,400236.0,434266.0,450362.0,174470.0
567072.5038013951,400428.0,434469.0,450597.0,174482.0
567072.5221272871,400600.0,434682.0,450750.0,174482.0
567072.5404531792,400736.0,434930.0,451030.0,174502.0
567072.5587790712,400900.0,435133.0,451142.0,174449.0
567072.5771049634,400971.0,435306.0,451344.0,174436.0
567072.5954308554,401188.0,435552.0,451605.0,174476.0
567072.6137567475,401371.0,435777.0,451836.0,174506.0
567072.6320826395,401485.0,435898.0,451939.0,174467.0
567072.6504085315,401425.0,435845.0,451874.0,174458.0
567072.6687344236,401110.0,435546.0,451494.0,174526.0
567072.6870603157,400580.0,434923.0,450850.0,174452.0
567072.7053862078,400111.0,434268.0,450297.0,174494.0
567072.7237120998,399615.0,433586.0,449654.0,174476.0
567072.7420379919,399100.0,432922.0,448996.0,174393.0
567072.7603638839,398731.0,432355.0,448508.0,174536.0
567072.778689776,398228.0,431744.0,447877.0,174469.0
567072.7970156681,397839.0,431108.0,447410.0,174456.0
567072.8153415602,397454.0,430740.0,446984.0,174447.0
567072.8336674522,397181.0,430353.0,446561.0,174431.0
567072.8519933443,396948.0,430088.0,446335.0,174402.0
567072.8703192363,396950.0,429975.0,446260.0,174439.0
567072.8886451283,396924.0,429988.0,446219.0,174345.0
567072.9069710205,396999.0,430074.0,446331.0,174473.0
567072.9252969126,397088.0,430118.0,446414.0,174447.0
567072.9436228046,397147.0,430227.0,446482.0,174485.0
567072.9619486966,397195.0,430270.0,446580.0,174436.0
567072.9802745887,397262.0,430398.0,446642.0,174432.0
567072.9986004807,397361.0,430430.0,446751.0,174398.0
567073.0169263729,397485.0,430585.0,446931.0,174404.0
567073.0352522649,397686.0,430774.0,447113.0,174444.0
567073.053578157,397773.0,430998.0,447248.0,174422.0
567073.071904049,397920.0,431204.0,447409.0,174396.0
567073.0902299411,398077.0,431428.0,447598.0,174434.0
567073.1085558331,398295.0,431675.0,447863.0,174466.0
567073.1268817253,398481.0,431879.0,448083.0,174441.0
567073.1452076173,398651.0,432058.0,448229.0,174459.0
567073.1635335094,398816.0,432359.0,448558.0,174466.0
567073.1818594014,399035.0,432645.0,448804.0,174468.0
567073.2001852934,399219.0,432841.0,448976.0,174414.0
567073.2185111856,399424.0,433160.0,449262.0,174420.0
567073.2368370777,399714.0,433548.0,449560.0,174469.0
567073.2551629697,399953.0,433790.0,449839.0,174495.0
567073.2734888617,400088.0,434031.0,450036.0,174426.0
567073.2918147538,400300.0,434329.0,450298.0,174501.0
567073.3101406458,400487.0,434576.0,450547.0,174471.0
567073.328466538,400634.0,434790.0,450794.0,174433.0
567073.34679243,400922.0,435149.0,451077.0,174513.0
567073.3651183221,401048.0,435309.0,451238.0,174503.0
567073.3834442141,401279.0,435597.0,451529.0,174425.0
567073.4017701062,401475.0,435847.0,451784.0,174441.0
567073.4200959982,401707.0,436145.0,452068.0,174482.0
567073.4384218904,401956.0,436462.0,452312.0,174461.0
567073.4567477824,402180.0,436719.0,452608.0,174483.0
567073.4750736745,402306.0,436979.0,452802.0,174444.0
567073.4933995665,402428.0,437036.0,452831.0,174481.0
567073.5117254585,402137.0,436773.0,452473.0,174450.0
567073.5300513506,401802.0,436237.0,451980.0,174477.0
567073.5483772428,401255.0,435559.0,451313.0,174416.0
567073.5667031348,400813.0,434965.0,450715.0,174495.0
567073.5850290268,400245.0,434240.0,449973.0,174474.0
567073.6033549189,399746.0,433478.0,449265.0,174464.0
567073.6216808109,399204.0,432767.0,448556.0,174447.0
567073.640006703,398707.0,432094.0,447903.0,174460.0
567073.6583325951,398259.0,431452.0,447263.0,174484.0
567073.6766584872,397875.0,430885.0,446794.0,174472.0
