LSL_Timestamp,BreathingValue
158401.7734115,351
158401.7931939,369
158401.812912,395
158401.8326608,420
158401.8524361,441
158401.8721614,455
158401.8919394,462
158401.9117683,466
158401.9314424,471
158401.9511974,479
158401.9709589,488
158401.9907524,500
158402.0104528,507
158402.0302554,514
158402.0499387,518
158402.0697367,523
158402.0894442,529
158402.1092038,535
158402.1289801,541
158402.1487462,545
158402.1684951,550
158402.188223,554
158402.2079616,559
158402.2277588,564
158402.2474631,570
158402.267211,579
158402.2869536,588
158402.3067381,600
158402.3264668,610
158402.34624,618
158402.3659705,622
158402.3857549,623
158402.4055797,623
158402.4252667,628
158402.4449868,637
158402.4647796,653
158402.4845038,670
158402.5042637,686
158402.52402,696
158402.5437439,701
158402.5635024,704
158402.5832491,710
158402.6030033,720
158402.6227592,732
158402.6425552,742
158402.6622396,749
158402.6820279,750
158402.7017683,750
158402.7215177,752
158402.7412707,756
158402.7610061,762
158402.7807793,769
158402.8005389,777
158402.8202676,783
158402.8400628,788
158402.8597722,792
158402.8795319,793
158402.8993627,794
158402.9190307,792
158402.9387938,789
158402.9585512,786
158402.978289,780
158402.9980365,772
158403.0178516,764
158403.0375542,756
158403.0572946,747
158403.0770532,743
158403.0967956,744
158403.1165557,752
158403.1363211,764
158403.1560576,776
158403.1758273,784
158403.1955534,785
158403.2153638,780
158403.2350772,773
158403.2548598,767
158403.2746254,763
158403.2943334,764
158403.3140827,765
158403.3338314,766
158403.3535931,765
158403.3733187,764
158403.3931659,764
158403.4128431,765
158403.4326346,763
158403.4523571,761
158403.4721651,756
158403.4918449,752
158403.5116171,750
158403.5314009,750
158403.5511288,753
158403.5708469,754
158403.5906449,754
158403.6103634,749
158403.630106,742
158403.6499697,734
158403.6696132,725
158403.6893744,718
158403.7091406,710
158403.7288714,704
158403.7486281,703
158403.7684728,709
158403.7881344,721
158403.8079099,733
158403.8277575,741
158403.8474032,742
158403.8671403,736
